"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"1500000US110010049013","Block Group 3; Census Tract 49.01; District of Columbia; District of Columbia","489","207",
"1500000US110010049021","Block Group 1; Census Tract 49.02; District of Columbia; District of Columbia","643","202",
"1500000US110010049022","Block Group 2; Census Tract 49.02; District of Columbia; District of Columbia","730","202",
"1500000US110010049023","Block Group 3; Census Tract 49.02; District of Columbia; District of Columbia","1982","343",
"1500000US110010050011","Block Group 1; Census Tract 50.01; District of Columbia; District of Columbia","895","412",
"1500000US110010050012","Block Group 2; Census Tract 50.01; District of Columbia; District of Columbia","1041","188",
"1500000US110010050031","Block Group 1; Census Tract 50.03; District of Columbia; District of Columbia","881","346",
"1500000US110010050032","Block Group 2; Census Tract 50.03; District of Columbia; District of Columbia","928","202",
"1500000US110010050041","Block Group 1; Census Tract 50.04; District of Columbia; District of Columbia","2179","484",
"1500000US110010050042","Block Group 2; Census Tract 50.04; District of Columbia; District of Columbia","761","258",
"1500000US110010050043","Block Group 3; Census Tract 50.04; District of Columbia; District of Columbia","951","289",
"1500000US110010052021","Block Group 1; Census Tract 52.02; District of Columbia; District of Columbia","539","320",
"1500000US110010052022","Block Group 2; Census Tract 52.02; District of Columbia; District of Columbia","1435","371",
"1500000US110010052023","Block Group 3; Census Tract 52.02; District of Columbia; District of Columbia","912","307",
"1500000US110010052031","Block Group 1; Census Tract 52.03; District of Columbia; District of Columbia","1316","431",
"1500000US110010052032","Block Group 2; Census Tract 52.03; District of Columbia; District of Columbia","788","383",
"1500000US110010052033","Block Group 3; Census Tract 52.03; District of Columbia; District of Columbia","1174","438",
"1500000US110010053021","Block Group 1; Census Tract 53.02; District of Columbia; District of Columbia","1428","305",
"1500000US110010053022","Block Group 2; Census Tract 53.02; District of Columbia; District of Columbia","746","215",
"1500000US110010053023","Block Group 3; Census Tract 53.02; District of Columbia; District of Columbia","364","174",
"1500000US110010053031","Block Group 1; Census Tract 53.03; District of Columbia; District of Columbia","480","167",
"1500000US110010053032","Block Group 2; Census Tract 53.03; District of Columbia; District of Columbia","1041","282",
"1500000US110010053033","Block Group 3; Census Tract 53.03; District of Columbia; District of Columbia","1116","251",
"1500000US110010055011","Block Group 1; Census Tract 55.01; District of Columbia; District of Columbia","1004","321",
"1500000US110010055012","Block Group 2; Census Tract 55.01; District of Columbia; District of Columbia","670","199",
"1500000US110010055021","Block Group 1; Census Tract 55.02; District of Columbia; District of Columbia","884","353",
"1500000US110010055022","Block Group 2; Census Tract 55.02; District of Columbia; District of Columbia","1188","353",
"1500000US110010055023","Block Group 3; Census Tract 55.02; District of Columbia; District of Columbia","613","155",
"1500000US110010055031","Block Group 1; Census Tract 55.03; District of Columbia; District of Columbia","1008","307",
"1500000US110010055032","Block Group 2; Census Tract 55.03; District of Columbia; District of Columbia","718","307",
"1500000US110010056011","Block Group 1; Census Tract 56.01; District of Columbia; District of Columbia","1074","372",
"1500000US110010056012","Block Group 2; Census Tract 56.01; District of Columbia; District of Columbia","547","172",
"1500000US110010056013","Block Group 3; Census Tract 56.01; District of Columbia; District of Columbia","932","258",
"1500000US110010056021","Block Group 1; Census Tract 56.02; District of Columbia; District of Columbia","917","233",
"1500000US110010056022","Block Group 2; Census Tract 56.02; District of Columbia; District of Columbia","1794","375",
"1500000US110010056023","Block Group 3; Census Tract 56.02; District of Columbia; District of Columbia","819","175",
"1500000US110010058011","Block Group 1; Census Tract 58.01; District of Columbia; District of Columbia","792","195",
"1500000US110010058012","Block Group 2; Census Tract 58.01; District of Columbia; District of Columbia","983","257",
"1500000US110010058021","Block Group 1; Census Tract 58.02; District of Columbia; District of Columbia","0","14",
"1500000US110010058022","Block Group 2; Census Tract 58.02; District of Columbia; District of Columbia","0","14",
